refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNTpre_VSNTpost
0,0.0,0,23246,3.5,0.169921875,8.0,0.0,9,49,15,1079.26525878906,448.691314697266,0,1,faces,male,0,1,objects,A,small,VS,O,89,J11,369.732421875,0
0,0.0,0,23247,3.720703125,0.275390625,9.0,0.0,2,8,16,595.28125,866.506286621094,0,1,faces,female,0,1,objects,A,small,VS,O,89,J11,369.732421875,0
0,1.0,0,23256,0.609375,0.216796875,2.0,1.0,11,58,2,1149.75280761719,440.633819580078,0,1,faces,female,1,1,faces,P,female,VS,I,90,J11,373.931640625,1
0,0.0,0,23259,2.556640625,0.251953125,4.0,1.0,6,13,5,672.1650390625,436.869323730469,0,1,faces,male,1,1,faces,P,female,VS,I,90,J11,373.931640625,0
0,0.0,0,23260,2.84375,0.431640625,5.0,0.0,5,12,6,636.289916992188,304.218017578125,0,1,objects,small,1,1,faces,P,female,VS,I,90,J11,373.931640625,0
0,1.0,1,23269,0.5,0.16015625,2.0,1.0,3,11,2,651.566711425781,258.626586914062,0,1,faces,male,1,1,faces,P,male,VS,F,91,J11,378.130859375,1
0,1.0,1,23285,0.5703125,0.14453125,2.0,1.0,9,44,2,947.5888671875,864.479553222656,0,1,faces,female,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
0,1.0,1,23287,1.091796875,0.15234375,3.0,1.0,4,18,4,645.214050292969,945.074096679688,0,1,faces,male,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
1,1.0,0,23290,1.689453125,0.279296875,5.0,0.0,3,14,7,644.05615234375,535.595031738281,0,1,faces,female,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
0,0.0,1,23332,2.857421875,0.255859375,2.0,1.0,4,12,4,630.321838378906,329.478973388672,0,1,faces,female,1,1,objects,P,small,VS,O,94,J11,390.728515625,0
0,0.0,0,23335,3.794921875,0.2890625,4.0,1.0,6,19,7,735.769775390625,128.607315063477,0,1,objects,small,1,1,objects,P,small,VS,O,94,J11,390.728515625,0
0,0.0,1,23383,0.5859375,0.11328125,2.0,1.0,10,53,2,1099.51391601562,876.746520996094,0,1,faces,female,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23385,1.310546875,0.244140625,3.0,1.0,14,71,4,1246.03210449219,850.226989746094,0,1,faces,male,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,1,23386,1.611328125,0.232421875,4.0,1.0,13,67,5,1267.41650390625,479.913757324219,0,1,faces,female,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23389,2.3125,0.193359375,5.0,0.0,3,20,8,808.267517089844,220.438781738281,0,1,faces,female,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23390,2.537109375,0.248046875,6.0,0.0,1,11,9,707.822692871094,210.00114440918,0,1,objects,big,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23391,2.81640625,0.228515625,7.0,0.0,2,19,10,711.011535644531,121.028991699219,0,1,faces,male,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23393,3.2890625,0.35546875,8.0,0.0,4,26,12,770.744079589844,826.884521484375,0,1,faces,female,0,1,faces,A,female,VS,F,97,J11,403.326171875,0
0,0.0,0,23407,0.75,0.271484375,2.0,1.0,10,44,2,966.338684082031,834.043151855469,0,1,objects,big,0,1,objects,A,big,VS,O,98,J11,407.525390625,0
0,0.0,0,23412,2.015625,0.396484375,3.0,1.0,3,20,7,717.667785644531,199.995666503906,0,1,objects,big,0,1,objects,A,big,VS,O,98,J11,407.525390625,0
0,0.0,1,23413,2.466796875,0.23828125,4.0,1.0,4,22,8,769.447814941406,462.100402832031,0,1,objects,small,0,1,objects,A,big,VS,O,98,J11,407.525390625,0
0,0.0,0,23415,2.96484375,0.169921875,5.0,0.0,5,31,10,840.004577636719,436.581573486328,0,1,faces,male,0,1,objects,A,big,VS,O,98,J11,407.525390625,0
0,0.0,0,23416,3.1796875,0.1796875,6.0,0.0,9,39,11,978.366149902344,316.355926513672,0,1,faces,male,0,1,objects,A,big,VS,O,98,J11,407.525390625,0
0,0.0,0,23426,0.67578125,0.185546875,2.0,1.0,4,19,3,801.510681152344,108.675308227539,0,1,objects,big,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23427,0.873046875,0.158203125,3.0,1.0,7,28,4,827.549743652344,118.670715332031,0,1,faces,female,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23428,1.0859375,0.1484375,4.0,1.0,1,1,5,528.523010253906,101.557647705078,0,1,objects,small,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23429,1.302734375,0.2734375,5.0,0.0,12,65,6,1249.86547851562,233.21565246582,0,1,faces,female,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,1,23431,1.8984375,0.14453125,6.0,0.0,13,71,8,1299.22009277344,873.600952148438,0,1,faces,male,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23433,2.275390625,0.29296875,7.0,0.0,14,77,10,1384.21398925781,564.710998535156,0,1,faces,female,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,1,23434,2.63671875,0.134765625,8.0,0.0,6,27,11,743.106140136719,947.183959960938,0,1,objects,big,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23436,2.931640625,0.23046875,9.0,0.0,3,17,13,683.727233886719,842.554443359375,0,1,faces,male,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,1,23437,3.220703125,0.189453125,10.0,0.0,2,5,14,536.700927734375,550.693969726562,0,1,faces,female,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,0.0,0,23439,3.580078125,0.2421875,11.0,0.0,10,51,16,1100.60693359375,635.049072265625,0,1,faces,male,0,1,faces,A,female,VS,I,99,J11,411.724609375,0
0,1.0,0,23452,0.36328125,0.2265625,2.0,1.0,4,20,2,725.628845214844,228.285675048828,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23453,0.640625,0.244140625,3.0,1.0,5,22,3,752.949035644531,450.160766601562,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23454,0.951171875,0.236328125,4.0,1.0,15,76,4,1385.9384765625,447.319030761719,0,1,faces,male,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23457,1.712890625,0.171875,6.0,0.0,9,45,7,981.453125,922.856384277344,0,1,faces,male,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,0.0,0,23459,3.26953125,0.216796875,8.0,0.0,6,25,9,733.050659179688,778.793701171875,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,0
0,0.0,0,23460,3.525390625,0.203125,9.0,0.0,3,8,10,573.572631835938,844.289306640625,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,0
0,0.0,0,23461,3.767578125,0.232421875,10.0,0.0,2,7,11,587.955078125,742.978698730469,0,1,faces,male,1,1,faces,P,male,VS,I,100,J11,415.923828125,0
0,1.0,0,23474,0.7890625,0.201171875,2.0,1.0,13,72,4,1272.9404296875,926.751831054688,0,1,faces,male,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,1.0,0,23475,1.029296875,0.1484375,3.0,1.0,12,70,5,1209.96435546875,753.163146972656,0,1,faces,female,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,1.0,0,23476,1.2109375,0.28125,4.0,1.0,10,51,6,1084.12939453125,640.992492675781,0,1,faces,male,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,0.0,0,23480,3.34765625,0.28515625,6.0,0.0,7,39,10,972.138488769531,358.671569824219,0,1,objects,big,1,1,faces,P,male,VS,I,101,J11,420.123046875,0
0,0.0,0,23481,3.689453125,0.2578125,7.0,0.0,6,37,11,939.2919921875,91.8535232543945,0,1,faces,male,1,1,faces,P,male,VS,I,101,J11,420.123046875,0
1,0.0,0,23503,0.44921875,0.314453125,2.0,1.0,12,59,2,1187.70715332031,555.257751464844,0,1,faces,male,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,1,23504,0.822265625,0.140625,3.0,1.0,8,38,3,1009.845703125,199.771621704102,0,1,faces,male,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,0,23507,1.501953125,0.130859375,4.0,1.0,3,13,6,658.679870605469,442.608520507812,0,1,faces,male,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,0,23509,1.845703125,0.140625,5.0,0.0,1,2,8,527.914489746094,226.844451904297,0,1,faces,male,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,1,23511,2.23828125,0.142578125,6.0,0.0,9,45,10,995.707214355469,937.019897460938,0,1,faces,female,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,0,23513,2.623046875,0.130859375,7.0,0.0,7,35,12,885.062072753906,859.479431152344,0,1,faces,female,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,0.0,0,23514,2.80859375,0.3359375,8.0,0.0,14,70,13,1264.05261230469,729.7900390625,0,1,faces,male,0,1,faces,A,male,VS,I,103,J11,428.521484375,0
0,1.0,0,23529,0.49609375,0.234375,2.0,1.0,14,74,2,1349.82348632812,251.473480224609,0,1,objects,small,1,1,objects,P,big,VS,O,104,J11,432.720703125,1
0,0.0,0,23534,2.837890625,0.48046875,4.0,1.0,3,4,7,553.489379882812,426.011871337891,0,1,faces,female,1,1,objects,P,big,VS,O,104,J11,432.720703125,0
0,0.0,0,23541,0.427734375,0.142578125,2.0,1.0,6,39,2,948.107360839844,362.857299804688,0,1,faces,male,0,1,faces,P,male,VS,I,105,J11,436.919921875,0
0,0.0,0,23545,2.40234375,0.171875,4.0,1.0,9,60,6,1198.88427734375,656.590759277344,0,1,faces,female,0,1,faces,P,male,VS,I,105,J11,436.919921875,0
1,0.0,1,23546,2.625,0.390625,5.0,0.0,14,79,7,1369.27807617188,775.444763183594,0,1,faces,female,0,1,faces,P,male,VS,I,105,J11,436.919921875,0
0,0.0,0,23549,3.43359375,0.1015625,6.0,0.0,12,75,10,1378.34289550781,328.103088378906,0,1,objects,small,0,1,faces,P,male,VS,I,105,J11,436.919921875,0
0,1.0,0,23563,0.908203125,0.33984375,2.0,1.0,12,57,3,1162.60961914062,319.236083984375,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23564,1.279296875,0.2578125,3.0,1.0,11,56,4,1145.02294921875,209.823440551758,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23565,1.5703125,0.216796875,4.0,1.0,7,46,5,1039.24768066406,100.688888549805,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,1,23566,1.853515625,0.126953125,5.0,0.0,9,50,6,1069.51599121094,577.03955078125,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
1,1.0,0,23568,2.255859375,0.28125,6.0,0.0,13,60,8,1172.7978515625,668.125,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23569,2.578125,0.154296875,7.0,0.0,10,52,9,1082.22998046875,725.287658691406,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,0.0,0,23572,3.328125,0.181640625,10.0,0.0,6,45,12,913.869262695312,916.034606933594,0,1,objects,big,1,1,faces,P,female,VS,F,106,J11,441.119140625,0
0,0.0,0,23589,3.82421875,0.236328125,3.0,1.0,1,10,6,649.609558105469,127.32479095459,0,1,faces,male,1,1,objects,P,small,VS,O,107,J11,445.318359375,0
0,0.0,0,23601,0.873046875,0.2265625,2.0,1.0,14,75,3,1390.46447753906,360.894592285156,0,1,objects,big,0,1,objects,A,small,VS,O,108,J11,449.517578125,0
0,0.0,0,23602,1.15234375,0.240234375,3.0,1.0,12,64,4,1211.72595214844,107.69359588623,0,1,objects,small,0,1,objects,A,small,VS,O,108,J11,449.517578125,0
0,0.0,0,23607,2.48046875,0.140625,4.0,1.0,9,45,9,963.382934570312,935.124145507812,0,1,faces,female,0,1,objects,A,small,VS,O,108,J11,449.517578125,0
0,0.0,0,23610,3.314453125,0.16796875,5.0,0.0,5,16,12,656.093811035156,738.54052734375,0,1,faces,female,0,1,objects,A,small,VS,O,108,J11,449.517578125,0
0,0.0,0,23611,3.52734375,0.271484375,6.0,0.0,2,6,13,574.27978515625,625.805053710938,0,1,objects,small,0,1,objects,A,small,VS,O,108,J11,449.517578125,0
0,1.0,0,23673,0.8203125,0.162109375,2.0,1.0,14,75,4,1368.27062988281,326.358428955078,0,1,faces,female,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,1,23674,1.021484375,0.23828125,3.0,1.0,11,64,5,1292.00439453125,153.806106567383,0,1,objects,small,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,1,23676,1.541015625,0.197265625,4.0,1.0,1,1,7,595.875854492188,144.370101928711,0,1,faces,male,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,1,23678,1.984375,0.32421875,5.0,0.0,2,3,9,547.717895507812,337.906188964844,0,1,faces,male,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,0.0,0,23745,2.458984375,0.59765625,3.0,1.0,5,20,5,740.474243164062,202.902236938477,0,1,objects,big,1,1,faces,P,male,VS,I,116,J11,483.111328125,0
0,1.0,0,23763,0.546875,0.20703125,2.0,1.0,10,66,2,1300.39672851562,342.891998291016,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23764,0.81640625,0.26953125,3.0,1.0,2,28,3,842.654174804688,113.563903808594,0,1,objects,big,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23765,1.146484375,0.2265625,4.0,1.0,9,65,4,1254.16528320312,220.581069946289,0,1,faces,female,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23766,1.458984375,0.18359375,5.0,0.0,1,1,5,526.411804199219,124.08455657959,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23767,1.720703125,0.279296875,6.0,0.0,13,72,6,1236.15881347656,911.125610351562,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,0.0,0,23785,2.818359375,0.41796875,3.0,1.0,9,40,5,941.0419921875,429.829620361328,0,1,faces,male,1,1,objects,P,small,VS,O,118,J11,491.509765625,0
0,0.0,0,23787,3.537109375,0.234375,5.0,0.0,8,39,7,944.123901367188,360.960632324219,0,1,objects,big,1,1,objects,P,small,VS,O,118,J11,491.509765625,0
1,0.0,0,23799,0.64453125,0.220703125,2.0,1.0,13,66,3,1267.44763183594,355.824523925781,0,1,faces,male,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23800,0.89453125,0.1875,3.0,1.0,10,57,4,1187.72473144531,361.375366210938,0,1,faces,female,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23802,1.314453125,0.193359375,5.0,0.0,4,13,6,655.629516601562,478.163421630859,0,1,objects,small,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23803,1.5390625,0.412109375,6.0,0.0,1,4,7,578.37646484375,451.696350097656,0,1,faces,male,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23805,2.1875,0.193359375,7.0,0.0,6,18,9,688.405395507812,925.326171875,0,1,faces,male,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23806,2.41015625,0.287109375,8.0,0.0,5,17,10,700.578674316406,849.945373535156,0,1,faces,male,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,1,23808,3.125,0.166015625,9.0,0.0,15,80,12,1383.91979980469,871.622802734375,0,1,faces,female,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23810,3.43359375,0.21484375,10.0,0.0,11,61,14,1166.7978515625,760.703308105469,0,1,faces,female,0,1,faces,A,male,VS,F,119,J11,495.708984375,0
0,0.0,0,23842,3.07421875,0.8125,3.0,1.0,3,32,4,821.118530273438,555.755554199219,0,1,faces,male,1,1,faces,P,female,VS,F,121,J11,504.107421875,0
0,0.0,0,23855,1.080078125,0.27734375,2.0,1.0,15,73,4,1315.35803222656,127.839881896973,0,1,objects,big,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,0.0,0,23857,1.62109375,0.220703125,3.0,1.0,13,64,6,1298.45129394531,143.760238647461,0,1,faces,female,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,0.0,0,23859,2.216796875,0.2109375,4.0,1.0,5,21,8,758.757446289062,374.08984375,0,1,faces,male,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,0.0,0,23861,2.66796875,0.11328125,5.0,0.0,7,31,10,844.914733886719,466.313903808594,0,1,objects,small,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,0.0,0,23863,3.216796875,0.197265625,7.0,0.0,8,34,12,870.057495117188,752.197448730469,0,1,faces,female,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,0.0,0,23864,3.451171875,0.169921875,8.0,0.0,11,42,13,978.928894042969,618.898498535156,0,1,objects,big,0,1,objects,A,big,VS,O,122,J11,508.306640625,0
0,1.0,0,23880,0.5390625,0.21875,2.0,1.0,12,69,3,1266.98413085938,665.373229980469,0,1,faces,male,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23883,1.3984375,0.15625,4.0,1.0,6,41,6,942.594909667969,561.507690429688,0,1,objects,big,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23884,1.58203125,0.142578125,5.0,0.0,3,32,7,858.362731933594,546.978271484375,0,1,faces,female,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23885,1.775390625,0.212890625,6.0,0.0,1,12,8,686.720947265625,322.1708984375,0,1,objects,big,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23887,2.275390625,0.177734375,7.0,0.0,2,30,10,856.076904296875,349.823699951172,0,1,faces,female,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23902,0.884765625,0.12109375,2.0,1.0,3,10,3,618.067749023438,167.912124633789,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23903,1.07421875,0.21484375,3.0,1.0,15,76,4,1340.50866699219,486.125610351562,0,1,objects,big,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,1,23904,1.34375,0.21875,4.0,1.0,11,65,5,1234.22058105469,243.31037902832,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23906,1.7421875,0.234375,5.0,0.0,14,72,7,1228.20678710938,951.454833984375,0,1,faces,female,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23907,2.017578125,0.236328125,6.0,0.0,13,70,8,1260.50695800781,782.674438476562,0,1,objects,small,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23908,2.283203125,0.244140625,7.0,0.0,10,62,9,1179.37084960938,842.264709472656,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23909,2.55078125,0.173828125,8.0,0.0,12,69,10,1268.5966796875,671.935852050781,0,1,faces,female,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
1,0.0,0,23926,0.615234375,0.30859375,2.0,1.0,5,20,4,720.745788574219,203.34602355957,0,1,faces,male,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23927,0.953125,0.23828125,3.0,1.0,4,19,5,720.092712402344,132.343566894531,0,1,faces,female,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23930,1.669921875,0.119140625,5.0,0.0,13,65,8,1244.85217285156,254.51823425293,0,1,faces,male,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23932,2.140625,0.126953125,6.0,0.0,12,63,10,1129.81555175781,959.582153320312,0,1,faces,male,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23934,2.45703125,0.16015625,7.0,0.0,15,71,12,1258.74719238281,863.535705566406,0,1,faces,female,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23935,2.66796875,0.2421875,8.0,0.0,9,44,13,963.112060546875,843.439147949219,0,1,faces,female,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,1,23936,2.955078125,0.181640625,9.0,0.0,8,34,14,834.12548828125,733.398193359375,0,1,faces,male,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23938,3.326171875,0.203125,10.0,0.0,2,7,16,593.122802734375,741.575073242188,0,1,objects,small,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
0,0.0,0,23939,3.5625,0.4140625,11.0,0.0,3,15,17,650.127075195312,629.675476074219,0,1,faces,female,0,1,faces,A,male,VS,I,125,J11,520.904296875,0
1,1.0,0,23954,1.6015625,0.15234375,3.0,1.0,5,14,6,648.281433105469,544.041137695312,0,1,faces,female,1,1,objects,P,big,VS,O,126,J11,525.103515625,1
0,0.0,0,23969,0.458984375,0.326171875,2.0,1.0,5,23,2,759.416015625,588.486755371094,0,1,objects,small,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
1,0.0,0,23971,1.123046875,0.1640625,3.0,1.0,3,16,4,688.599548339844,758.026123046875,0,1,objects,big,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,23972,1.341796875,0.1953125,4.0,1.0,10,45,5,959.919372558594,912.131225585938,0,1,faces,female,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,23973,1.5859375,0.12109375,5.0,0.0,13,63,6,1152.83630371094,939.327331542969,0,1,objects,small,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,23974,1.775390625,0.26171875,6.0,0.0,14,65,7,1245.10913085938,289.583374023438,0,1,faces,male,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,23975,2.103515625,0.22265625,7.0,0.0,2,10,8,610.427917480469,166.830261230469,0,1,faces,male,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,1,23977,2.666015625,0.203125,9.0,0.0,11,50,10,1095.88427734375,576.457092285156,0,1,faces,male,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,23979,3.048828125,0.314453125,10.0,0.0,9,42,12,956.385009765625,647.791625976562,0,1,objects,big,0,1,objects,A,small,VS,O,127,J11,529.302734375,0
0,0.0,0,24049,3.283203125,0.271484375,3.0,1.0,11,65,7,1239.46154785156,228.57682800293,0,1,faces,female,1,1,objects,P,small,VS,O,130,J11,541.900390625,0
0,1.0,0,24062,1.142578125,0.265625,2.0,1.0,12,62,5,1208.84509277344,864.052856445312,0,1,objects,big,1,1,objects,P,big,VS,O,131,J11,546.099609375,1
1,1.0,0,24063,1.462890625,0.265625,3.0,1.0,8,43,6,926.107543945312,763.33837890625,0,1,objects,small,1,1,objects,P,big,VS,O,131,J11,546.099609375,1
0,0.0,1,24076,0.70703125,0.185546875,2.0,1.0,3,27,2,791.584289550781,969.569763183594,0,1,faces,female,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,0.0,0,24078,1.056640625,0.26171875,3.0,1.0,8,53,4,1108.82165527344,886.379272460938,0,1,faces,male,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,0.0,1,24080,1.560546875,0.23046875,4.0,1.0,14,77,6,1374.384765625,577.163818359375,0,1,faces,female,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,0.0,0,24082,1.9375,0.248046875,5.0,0.0,10,57,8,1177.9462890625,313.303924560547,0,1,faces,female,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,0.0,0,24083,2.236328125,0.298828125,6.0,0.0,9,55,9,1142.44995117188,111.569969177246,0,1,faces,female,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,0.0,0,24085,2.86328125,0.115234375,8.0,0.0,5,40,11,961.138244628906,441.258972167969,0,1,objects,small,1,1,faces,P,male,VS,I,132,J11,550.298828125,0
0,1.0,0,24098,0.576171875,0.224609375,2.0,1.0,9,43,2,986.559265136719,705.148010253906,0,1,faces,male,1,1,objects,P,small,VS,O,133,J11,554.498046875,1
0,1.0,0,24099,0.859375,0.232421875,3.0,1.0,5,15,3,616.403991699219,643.539855957031,0,1,faces,female,1,1,objects,P,small,VS,O,133,J11,554.498046875,1
0,1.0,0,24100,1.158203125,0.107421875,4.0,1.0,11,66,4,1283.71936035156,368.018280029297,0,1,objects,big,1,1,objects,P,small,VS,O,133,J11,554.498046875,1
0,0.0,0,24103,2.40234375,0.46875,6.0,0.0,1,5,7,551.325134277344,543.05712890625,0,1,faces,male,1,1,objects,P,small,VS,O,133,J11,554.498046875,0
0,0.0,1,24105,3.251953125,0.14453125,8.0,0.0,3,8,9,550.564636230469,879.22998046875,0,1,objects,small,1,1,objects,P,small,VS,O,133,J11,554.498046875,0
0,0.0,0,24140,0.576171875,0.283203125,2.0,1.0,2,22,2,767.483703613281,421.787841796875,0,1,faces,female,0,1,faces,P,male,VS,I,135,J11,562.896484375,0
0,0.0,0,24141,0.91796875,0.224609375,3.0,1.0,6,49,3,1101.89208984375,451.434143066406,0,1,faces,male,0,1,faces,P,male,VS,I,135,J11,562.896484375,0
0,0.0,0,24142,3.4609375,0.54296875,4.0,1.0,14,78,4,1366.26965332031,676.115478515625,0,1,faces,female,0,1,faces,P,male,VS,I,135,J11,562.896484375,0
0,0.0,0,24178,0.7890625,0.23828125,2.0,1.0,1,4,3,529.59033203125,459.964721679688,0,1,faces,male,0,1,faces,P,female,VS,F,137,J11,571.294921875,0
0,0.0,0,24180,1.310546875,0.171875,3.0,1.0,7,25,5,769.705078125,760.868591308594,0,1,faces,female,0,1,faces,P,female,VS,F,137,J11,571.294921875,0
0,0.0,0,24182,1.80859375,0.166015625,4.0,1.0,10,54,7,1049.96447753906,935.186828613281,0,1,faces,male,0,1,faces,P,female,VS,F,137,J11,571.294921875,0
0,0.0,0,24183,2.005859375,0.162109375,5.0,0.0,11,62,8,1147.18383789062,858.728515625,0,1,faces,male,0,1,faces,P,female,VS,F,137,J11,571.294921875,0
0,0.0,0,24184,2.236328125,0.255859375,6.0,0.0,15,75,9,1313.76940917969,357.577545166016,0,1,faces,female,0,1,faces,P,female,VS,F,137,J11,571.294921875,0
0,0.0,0,24216,1.078125,0.326171875,2.0,1.0,11,64,4,1214.0244140625,123.639656066895,0,1,faces,female,0,1,faces,A,female,VS,I,139,J11,579.693359375,0
0,0.0,0,24217,1.462890625,0.197265625,3.0,1.0,4,20,5,758.497619628906,221.167343139648,0,1,faces,male,0,1,faces,A,female,VS,I,139,J11,579.693359375,0
0,0.0,0,24218,1.69921875,0.1328125,4.0,1.0,1,1,6,596.206359863281,188.120254516602,0,1,faces,female,0,1,faces,A,female,VS,I,139,J11,579.693359375,0
0,0.0,1,24220,2.072265625,0.1796875,5.0,0.0,5,36,8,861.498474121094,964.594360351562,0,1,faces,female,0,1,faces,A,female,VS,I,139,J11,579.693359375,0
0,0.0,0,24222,2.638671875,0.20703125,6.0,0.0,3,17,10,664.697021484375,845.233032226562,0,1,faces,male,0,1,faces,A,female,VS,I,139,J11,579.693359375,0
