refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,VSNT_EX,isEX
0,1,0,28243,1.501953125,0.375,3,1,6,33,6,859.629455566406,683.742004394531,0,1,objects,big,0,1,objects,A,big,EX,O,96,J12,399.126953125,0.3333333333333333,0.09090909090909091,-0.40909090909090906,-0.16666666666666669,0,1
0,1,0,28246,2.35546875,0.140625,4,1,15,78,9,1343.38916015625,686.340576171875,0,1,faces,female,0,1,objects,A,big,EX,O,96,J12,399.126953125,0.6666666666666666,0.18181818181818182,-0.3181818181818182,0.16666666666666663,0,1
0,1,0,28247,2.552734375,0.298828125,5,0,3,7,10,553.78515625,755.187683105469,0,1,faces,female,0,1,objects,A,big,EX,O,96,J12,399.126953125,1.0,0.2727272727272727,-0.2272727272727273,0.5,0,1
0,1,0,28299,1.03125,0.16796875,2,1,10,47,6,1072.25695800781,273.388885498047,0,1,objects,small,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.0,0.0,-0.5,-0.5,1,0
0,1,0,28300,1.2109375,0.1953125,3,1,12,56,7,1165.5556640625,264.936370849609,0,1,faces,female,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,1,0
0,1,0,28301,1.421875,0.26171875,4,1,13,58,8,1128.712890625,443.796264648438,0,1,faces,female,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,1,0
0,1,0,28302,1.71875,0.193359375,5,0,15,78,9,1338.41735839844,653.446044921875,0,1,faces,male,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.5,0.2727272727272727,-0.2272727272727273,0.0,1,0
0,1,0,28303,1.95703125,0.2890625,6,0,7,42,10,936.019226074219,657.730224609375,0,1,faces,female,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,1,0
0,1,0,28304,2.271484375,0.193359375,7,0,8,45,11,985.981994628906,935.6865234375,0,1,objects,big,0,1,faces,A,male,VS,F,98,J12,407.525390625,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,1,0
0,1,0,28309,3.546875,0.2890625,8,0,4,21,16,717.490112304688,355.581573486328,0,1,faces,female,0,1,faces,A,male,VS,F,98,J12,407.525390625,1.0,0.5454545454545454,0.045454545454545414,0.5,1,0
0,1,0,28388,0.44921875,0.30078125,2,1,2,3,2,539.155151367188,368.773345947266,0,1,faces,male,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.0,0.0,-0.5,-0.5,0,1
0,1,0,28389,0.77734375,0.30078125,3,1,3,5,3,566.666564941406,568.272277832031,0,1,objects,big,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,0,1
0,1,0,28390,1.09375,0.18359375,4,1,4,6,4,559.025390625,686.531433105469,0,1,faces,female,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,0,1
0,1,0,28391,1.3125,0.3359375,5,0,5,28,5,831.234191894531,171.349349975586,0,1,faces,female,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.3333333333333333,0.2727272727272727,-0.2272727272727273,-0.16666666666666669,0,1
0,1,0,28392,1.693359375,0.267578125,6,0,11,64,6,1231.36865234375,186.7763671875,0,1,faces,female,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,0,1
0,1,0,28394,2.154296875,0.185546875,7,0,14,75,8,1310.31005859375,368.663513183594,0,1,faces,female,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,0,1
0,1,0,28395,2.357421875,0.30078125,8,0,8,56,9,1138.18359375,265.312408447266,0,1,objects,small,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.6666666666666666,0.5454545454545454,0.045454545454545414,0.16666666666666663,0,1
0,1,0,28396,2.673828125,0.19921875,9,0,7,46,10,1015.15991210938,156.556442260742,0,1,faces,male,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,0,1
0,1,0,28398,3.091796875,0.548828125,10,0,10,60,12,1190.30297851562,665.05810546875,0,1,objects,small,0,1,objects,A,small,EX,O,101,J12,420.123046875,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,0,1
0,1,0,28399,3.677734375,0.400390625,11,0,15,80,13,1359.30895996094,856.593139648438,0,1,faces,male,0,1,objects,A,small,EX,O,101,J12,420.123046875,1.0,0.8181818181818182,0.31818181818181823,0.5,0,1
0,1,0,28416,0.4375,0.208984375,2,1,9,57,3,1188.34033203125,369.73193359375,0,1,faces,female,0,1,objects,A,big,VS,O,102,J12,424.322265625,0.0,0.0,-0.5,-0.5,1,0
1,1,0,28421,1.537109375,0.314453125,3,1,15,81,8,1328.31311035156,931.318237304688,0,1,objects,big,0,1,objects,A,big,VS,O,102,J12,424.322265625,0.5,0.09090909090909091,-0.40909090909090906,0.0,1,0
0,1,0,28422,3.25,0.240234375,4,1,11,64,9,1221.4599609375,189.959823608398,0,1,objects,small,0,1,objects,A,big,VS,O,102,J12,424.322265625,1.0,0.18181818181818182,-0.3181818181818182,0.5,1,0
0,1,0,28500,0.529296875,0.521484375,2,1,15,71,3,1239.12109375,798.319152832031,0,1,faces,female,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.0,0.0,-0.5,-0.5,0,1
0,1,0,28505,1.73046875,0.169921875,3,1,3,6,8,539.985290527344,687.686157226562,0,1,faces,female,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0,1
0,1,0,28506,1.927734375,0.2421875,4,1,2,4,9,521.323486328125,448.970886230469,0,1,faces,male,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
1,1,0,28507,2.197265625,0.158203125,5,0,5,22,10,800.292053222656,401.134155273438,0,1,faces,male,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
0,1,0,28508,2.365234375,0.197265625,6,0,7,30,11,831.839660644531,368.880218505859,0,1,faces,female,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
0,1,0,28509,2.578125,0.279296875,7,0,9,37,12,934.831848144531,184.549285888672,0,1,faces,female,0,1,faces,A,female,EX,I,105,J12,436.919921875,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,0,28512,3.994140625,0.8203125,9,0,6,24,15,715.433776855469,598.992370605469,0,1,objects,big,0,1,faces,A,female,EX,I,105,J12,436.919921875,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,0,28683,1.04296875,0.23828125,2,1,13,65,5,1218.21520996094,245.603851318359,0,1,faces,female,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.0,0.0,-0.5,-0.5,1,0
0,1,0,28684,1.3046875,0.21484375,3,1,12,58,6,1133.45739746094,438.241607666016,0,1,faces,female,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,1,0
0,1,0,28685,1.537109375,0.15234375,4,1,14,67,7,1259.580078125,469.244232177734,0,1,faces,male,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,1,0
0,1,0,28687,1.96875,0.26171875,5,0,11,54,9,1045.60290527344,937.653015136719,0,1,objects,small,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.5,0.2727272727272727,-0.2272727272727273,0.0,1,0
0,1,0,28688,2.267578125,0.125,6,0,15,80,10,1315.45446777344,884.309387207031,0,1,faces,male,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,1,0
0,1,0,28692,3.64453125,0.185546875,7,0,2,5,14,518.626953125,578.579528808594,0,1,objects,big,0,1,faces,A,female,VS,I,112,J12,466.314453125,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,1,0
0,1,0,28693,3.837890625,0.458984375,8,0,1,4,15,548.750244140625,467.303161621094,0,1,faces,male,0,1,faces,A,female,VS,I,112,J12,466.314453125,1.0,0.5454545454545454,0.045454545454545414,0.5,1,0
0,1,0,28774,0.43359375,0.201171875,2,1,4,31,3,852.490539550781,424.730407714844,0,1,objects,small,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.0,0.0,-0.5,-0.5,0,1
0,1,0,28775,0.673828125,0.353515625,3,1,2,12,4,666.476745605469,330.753784179688,0,1,faces,male,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0,1
0,1,0,28776,1.05078125,0.341796875,4,1,1,1,5,534.775085449219,158.649200439453,0,1,faces,female,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
0,1,0,28778,1.66015625,0.13671875,5,0,12,55,7,1128.11193847656,178.254760742188,0,1,faces,male,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
0,1,0,28779,1.814453125,0.25390625,6,0,6,38,8,951.349609375,265.445007324219,0,1,faces,female,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
0,1,0,28780,2.828125,0.171875,7,0,14,80,9,1378.96362304688,830.146057128906,0,1,faces,female,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,0,28782,3.390625,0.52734375,8,0,5,32,11,844.087036132812,501.744384765625,0,1,objects,small,0,1,faces,A,male,EX,F,115,J12,478.912109375,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0,1
0,1,0,28783,3.951171875,0.3046875,9,0,10,49,12,1051.82202148438,474.42724609375,0,1,faces,female,0,1,faces,A,male,EX,F,115,J12,478.912109375,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,0,28808,1.0703125,0.146484375,2,1,12,64,5,1234.15393066406,159.577514648438,0,1,faces,female,0,1,objects,A,small,VS,O,116,J12,483.111328125,0.0,0.0,-0.5,-0.5,1,0
0,1,0,28809,1.232421875,0.29296875,3,1,15,75,6,1343.45007324219,344.754974365234,0,1,faces,female,0,1,objects,A,small,VS,O,116,J12,483.111328125,0.25,0.09090909090909091,-0.40909090909090906,-0.25,1,0
0,1,0,28811,1.689453125,0.17578125,4,1,3,8,8,557.831481933594,878.976135253906,0,1,faces,male,0,1,objects,A,small,VS,O,116,J12,483.111328125,0.5,0.18181818181818182,-0.3181818181818182,0.0,1,0
0,1,1,28812,1.880859375,0.205078125,5,0,2,6,9,590.453063964844,618.990112304688,0,1,objects,big,0,1,objects,A,small,VS,O,116,J12,483.111328125,0.75,0.2727272727272727,-0.2272727272727273,0.25,1,0
0,1,1,28818,3.376953125,0.18359375,6,0,6,39,15,998.451965332031,381.442352294922,0,1,objects,small,0,1,objects,A,small,VS,O,116,J12,483.111328125,1.0,0.36363636363636365,-0.13636363636363635,0.5,1,0
1,1,0,28943,0.423828125,0.197265625,2,1,3,13,2,681.232055664062,455.364166259766,0,1,faces,female,0,1,objects,A,small,EX,O,121,J12,504.107421875,0.0,0.0,-0.5,-0.5,0,1
1,1,0,28946,1.185546875,0.1640625,3,1,6,21,5,748.224060058594,308.052368164062,0,1,objects,small,0,1,objects,A,small,EX,O,121,J12,504.107421875,0.2,0.09090909090909091,-0.40909090909090906,-0.3,0,1
0,1,0,28947,1.396484375,0.22265625,4,1,10,66,6,1258.28393554688,328.87744140625,0,1,objects,big,0,1,objects,A,small,EX,O,121,J12,504.107421875,0.4,0.18181818181818182,-0.3181818181818182,-0.09999999999999998,0,1
0,1,0,28948,1.626953125,0.294921875,5,0,13,73,7,1339.14367675781,165.75700378418,0,1,faces,female,0,1,objects,A,small,EX,O,121,J12,504.107421875,0.6,0.2727272727272727,-0.2272727272727273,0.09999999999999998,0,1
0,1,1,28949,1.970703125,0.169921875,6,0,9,62,8,1199.3203125,858.075805664062,0,1,faces,male,0,1,objects,A,small,EX,O,121,J12,504.107421875,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,0,1
0,1,0,28951,2.240234375,0.212890625,7,0,11,69,10,1275.12963867188,617.41064453125,0,1,faces,male,0,1,objects,A,small,EX,O,121,J12,504.107421875,1.0,0.45454545454545453,-0.04545454545454547,0.5,0,1
1,1,0,28976,0.779296875,0.220703125,2,1,4,6,3,534.598815917969,610.172912597656,0,1,faces,female,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.0,0.0,-0.5,-0.5,1,0
1,1,0,28977,1.013671875,0.154296875,3,1,3,5,4,602.220764160156,522.496337890625,0,1,objects,big,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.1,0.09090909090909091,-0.40909090909090906,-0.4,1,0
0,1,0,28978,1.185546875,0.189453125,4,1,2,2,5,570.055541992188,244.70361328125,0,1,faces,male,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.2,0.18181818181818182,-0.3181818181818182,-0.3,1,0
0,1,0,28979,1.3828125,0.2265625,5,0,1,1,6,586.634765625,138.958099365234,0,1,objects,small,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.3,0.2727272727272727,-0.2272727272727273,-0.2,1,0
0,1,0,28982,1.9609375,0.2265625,6,0,12,48,9,1054.38354492188,343.133728027344,0,1,faces,male,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.4,0.36363636363636365,-0.13636363636363635,-0.09999999999999998,1,0
0,1,0,28984,2.517578125,0.26171875,7,0,11,43,11,960.998352050781,761.896423339844,0,1,objects,small,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.5,0.45454545454545453,-0.04545454545454547,0.0,1,0
0,1,0,28989,3.548828125,0.107421875,10,0,7,14,16,669.743835449219,575.301147460938,0,1,faces,male,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.8,0.7272727272727273,0.2272727272727273,0.30000000000000004,1,0
0,1,0,28990,3.6796875,0.25390625,11,0,10,24,17,760.268432617188,655.657775878906,0,1,faces,female,0,1,faces,A,female,VS,F,122,J12,508.306640625,0.9,0.8181818181818182,0.31818181818181823,0.4,1,0
0,1,0,28991,3.951171875,0.599609375,12,0,9,22,18,741.531860351562,444.967834472656,0,1,faces,female,0,1,faces,A,female,VS,F,122,J12,508.306640625,1.0,0.9090909090909091,0.40909090909090906,0.5,1,0
0,1,1,29011,0.478515625,0.169921875,2,1,4,20,2,808.820068359375,228.254852294922,0,1,objects,big,0,1,faces,A,female,EX,F,123,J12,512.505859375,0.0,0.0,-0.5,-0.5,0,1
0,1,0,29013,0.83984375,0.24609375,3,1,6,28,4,834.037902832031,166.163848876953,0,1,faces,male,0,1,faces,A,female,EX,F,123,J12,512.505859375,0.25,0.09090909090909091,-0.40909090909090906,-0.25,0,1
0,1,0,29016,1.701171875,0.41015625,5,0,15,80,7,1321.00659179688,791.739135742188,0,1,faces,male,0,1,faces,A,female,EX,F,123,J12,512.505859375,0.75,0.2727272727272727,-0.2272727272727273,0.25,0,1
0,1,0,29017,2.15234375,0.29296875,6,0,10,54,8,1029.57116699219,927.867065429688,0,1,faces,female,0,1,faces,A,female,EX,F,123,J12,512.505859375,1.0,0.36363636363636365,-0.13636363636363635,0.5,0,1
0,1,0,29111,0.67578125,0.185546875,2,1,1,3,2,536.137512207031,359.656494140625,0,1,faces,male,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.0,0.0,-0.5,-0.5,1,0
0,1,0,29114,1.494140625,0.28515625,3,1,10,49,5,1065.52685546875,482.688934326172,0,1,objects,small,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,1,0
0,1,0,29115,1.796875,0.267578125,4,1,7,42,6,931.599853515625,662.369018554688,0,1,faces,female,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,1,0
0,1,0,29118,2.515625,0.236328125,5,0,13,63,9,1131.26135253906,901.407165527344,0,1,faces,male,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.5,0.2727272727272727,-0.2272727272727273,0.0,1,0
0,1,0,29119,2.763671875,0.142578125,6,0,12,62,10,1128.08618164062,794.096435546875,0,1,objects,big,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,1,0
0,1,0,29120,2.94140625,0.34765625,7,0,5,23,11,734.925903320312,551.856567382812,0,1,faces,male,0,1,faces,A,male,VS,F,127,J12,529.302734375,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,1,0
0,1,1,29121,3.314453125,0.12890625,8,0,2,6,12,580.095336914062,625.439208984375,0,1,faces,male,0,1,faces,A,male,VS,F,127,J12,529.302734375,1.0,0.5454545454545454,0.045454545454545414,0.5,1,0
0,1,0,29176,0.978515625,0.423828125,2,1,7,46,4,1042.21850585938,190.289154052734,0,1,faces,male,0,1,faces,A,male,EX,I,129,J12,537.701171875,0.0,0.0,-0.5,-0.5,0,1
0,1,0,29177,1.44140625,0.26171875,3,1,15,74,5,1325.59912109375,221.989868164062,0,1,faces,male,0,1,faces,A,male,EX,I,129,J12,537.701171875,0.2,0.09090909090909091,-0.40909090909090906,-0.3,0,1
0,1,0,29181,2.583984375,0.24609375,4,1,12,69,9,1266.91748046875,667.23193359375,0,1,faces,male,0,1,faces,A,male,EX,I,129,J12,537.701171875,0.4,0.18181818181818182,-0.3181818181818182,-0.09999999999999998,0,1
0,1,0,29182,2.853515625,0.3671875,5,0,10,62,10,1167.65270996094,883.721252441406,0,1,faces,female,0,1,faces,A,male,EX,I,129,J12,537.701171875,0.6,0.2727272727272727,-0.2272727272727273,0.09999999999999998,0,1
0,1,0,29184,3.521484375,0.1875,6,0,3,18,12,630.955444335938,961.35595703125,0,1,faces,male,0,1,faces,A,male,EX,I,129,J12,537.701171875,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,0,1
0,1,0,29185,3.728515625,0.380859375,7,0,2,16,13,626.576477050781,788.30126953125,0,1,faces,male,0,1,faces,A,male,EX,I,129,J12,537.701171875,1.0,0.45454545454545453,-0.04545454545454547,0.5,0,1
0,1,0,29200,0.23046875,0.236328125,2,1,4,26,2,735.102783203125,810.922241210938,0,1,faces,male,0,1,faces,A,female,VS,I,130,J12,541.900390625,0.0,0.0,-0.5,-0.5,1,0
1,1,0,29202,0.60546875,0.29296875,3,1,2,20,4,742.570495605469,245.323043823242,0,1,faces,female,0,1,faces,A,female,VS,I,130,J12,541.900390625,0.25,0.09090909090909091,-0.40909090909090906,-0.25,1,0
0,1,0,29203,0.912109375,0.158203125,4,1,5,29,5,853.624328613281,242.141616821289,0,1,faces,female,0,1,faces,A,female,VS,I,130,J12,541.900390625,0.5,0.18181818181818182,-0.3181818181818182,0.0,1,0
0,1,0,29205,1.390625,0.205078125,5,0,8,58,7,1134.30590820312,484.2294921875,0,1,faces,male,0,1,faces,A,female,VS,I,130,J12,541.900390625,0.75,0.2727272727272727,-0.2272727272727273,0.25,1,0
1,1,0,29207,1.79296875,0.2421875,6,0,11,62,9,1114.39111328125,874.398986816406,0,1,faces,male,0,1,faces,A,female,VS,I,130,J12,541.900390625,1.0,0.36363636363636365,-0.13636363636363635,0.5,1,0
0,1,0,29265,0.48046875,0.3203125,2,1,3,14,3,644.04443359375,589.868774414062,0,1,objects,small,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.0,0.0,-0.5,-0.5,0,1
0,1,0,29266,0.82421875,0.19921875,3,1,1,1,4,560.624572753906,171.029663085938,0,1,objects,big,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0,1
0,1,0,29267,1.052734375,0.146484375,4,1,8,37,5,984.062316894531,155.157363891602,0,1,faces,male,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
0,1,0,29268,1.23828125,0.32421875,5,0,2,10,6,648.956298828125,174.423675537109,0,1,faces,male,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
0,1,0,29269,1.580078125,0.248046875,6,0,7,28,7,849.60400390625,177.672073364258,0,1,faces,female,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
0,1,0,29270,1.88671875,0.26953125,7,0,14,75,8,1323.39868164062,381.851165771484,0,1,faces,male,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,0,29274,2.7109375,0.228515625,8,0,15,79,12,1376.69860839844,785.305297851562,0,1,faces,female,0,1,faces,A,female,EX,I,132,J12,550.298828125,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0,1
0,1,0,29275,2.953125,0.296875,9,0,13,70,13,1269.10290527344,763.929870605469,0,1,faces,female,0,1,faces,A,female,EX,I,132,J12,550.298828125,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,0,29320,0.9609375,0.298828125,2,1,5,18,5,696.598205566406,928.646728515625,0,1,faces,male,0,1,faces,A,male,VS,I,134,J12,558.697265625,0.0,0.0,-0.5,-0.5,1,0
0,1,0,29322,1.48828125,0.26171875,3,1,2,4,7,549.846496582031,447.033447265625,0,1,faces,female,0,1,faces,A,male,VS,I,134,J12,558.697265625,0.2,0.09090909090909091,-0.40909090909090906,-0.3,1,0
0,1,0,29323,1.759765625,0.1640625,4,1,1,2,8,514.109069824219,281.740905761719,0,1,objects,big,0,1,faces,A,male,VS,I,134,J12,558.697265625,0.4,0.18181818181818182,-0.3181818181818182,-0.09999999999999998,1,0
0,1,0,29324,2.01171875,0.130859375,5,0,12,56,9,1174.29455566406,277.800384521484,0,1,faces,female,0,1,faces,A,male,VS,I,134,J12,558.697265625,0.6,0.2727272727272727,-0.2272727272727273,0.09999999999999998,1,0
0,1,0,29326,2.390625,0.24609375,6,0,14,67,11,1243.91040039062,479.771026611328,0,1,faces,male,0,1,faces,A,male,VS,I,134,J12,558.697265625,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,1,0
0,1,0,29331,3.806640625,0.189453125,7,0,6,22,16,786.051452636719,474.104187011719,0,1,objects,small,0,1,faces,A,male,VS,I,134,J12,558.697265625,1.0,0.45454545454545453,-0.04545454545454547,0.5,1,0
0,1,0,29379,0.48046875,0.193359375,2,1,8,24,3,771.085327148438,661.082641601562,0,1,faces,female,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.0,0.0,-0.5,-0.5,1,0
0,1,0,29383,1.546875,0.236328125,4,1,14,68,7,1259.79675292969,582.286071777344,0,1,objects,big,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.25,0.18181818181818182,-0.3181818181818182,-0.25,1,0
0,1,0,29389,2.75390625,0.173828125,5,0,5,15,13,623.78369140625,630.165466308594,0,1,faces,male,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.375,0.2727272727272727,-0.2272727272727273,-0.125,1,0
0,1,0,29390,2.943359375,0.208984375,6,0,4,13,14,677.277404785156,414.386169433594,0,1,faces,female,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.5,0.36363636363636365,-0.13636363636363635,0.0,1,0
0,1,0,29391,3.162109375,0.130859375,7,0,3,12,15,643.417053222656,333.582244873047,0,1,faces,male,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.625,0.45454545454545453,-0.04545454545454547,0.125,1,0
0,1,0,29392,3.306640625,0.349609375,8,0,2,10,16,659.695983886719,171.117126464844,0,1,objects,small,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.75,0.5454545454545454,0.045454545454545414,0.25,1,0
0,1,0,29393,3.66796875,0.1875,9,0,6,19,17,717.435119628906,159.755584716797,0,1,faces,female,0,1,objects,A,small,VS,O,136,J12,567.095703125,0.875,0.6363636363636364,0.13636363636363635,0.375,1,0
0,1,0,29394,3.896484375,0.203125,10,0,12,56,18,1111.89245605469,254.891052246094,0,1,objects,big,0,1,objects,A,small,VS,O,136,J12,567.095703125,1.0,0.7272727272727273,0.2272727272727273,0.5,1,0
0,1,0,29461,0.89453125,0.31640625,2,1,5,16,3,612.770812988281,691.419677734375,0,1,objects,big,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.0,0.0,-0.5,-0.5,0,1
0,1,0,29462,1.251953125,0.150390625,3,1,9,43,4,967.292297363281,721.1796875,0,1,faces,male,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.125,0.09090909090909091,-0.40909090909090906,-0.375,0,1
0,1,0,29464,1.5703125,0.255859375,4,1,11,62,6,1158.26391601562,884.678527832031,0,1,objects,big,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.25,0.18181818181818182,-0.3181818181818182,-0.25,0,1
0,1,0,29466,2.091796875,0.2578125,5,0,13,68,8,1293.83435058594,529.228088378906,0,1,faces,female,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.375,0.2727272727272727,-0.2272727272727273,-0.125,0,1
0,1,0,29467,2.357421875,0.20703125,6,0,12,67,9,1263.07531738281,484.907287597656,0,1,faces,female,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.5,0.36363636363636365,-0.13636363636363635,0.0,0,1
0,1,0,29468,2.580078125,0.2109375,7,0,14,74,10,1317.6181640625,284.826904296875,0,1,objects,small,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.625,0.45454545454545453,-0.04545454545454547,0.125,0,1
0,1,0,29470,2.98046875,0.1875,8,0,7,37,12,935.439636230469,169.386871337891,0,1,faces,male,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.75,0.5454545454545454,0.045454545454545414,0.25,0,1
0,1,0,29471,3.201171875,0.208984375,9,0,6,19,13,744.33642578125,186.45133972168,0,1,faces,male,0,1,faces,A,male,EX,F,139,J12,579.693359375,0.875,0.6363636363636364,0.13636363636363635,0.375,0,1
0,1,0,29472,3.447265625,0.427734375,10,0,1,1,14,514.397766113281,185.577774047852,0,1,faces,female,0,1,faces,A,male,EX,F,139,J12,579.693359375,1.0,0.7272727272727273,0.2272727272727273,0.5,0,1
0,1,0,29516,0.880859375,0.298828125,2,1,15,75,3,1354.3046875,370.971771240234,0,1,faces,male,0,1,objects,A,big,EX,O,141,J12,588.091796875,0.0,0.0,-0.5,-0.5,0,1
0,1,1,29518,1.388671875,0.146484375,3,1,5,28,5,901.351257324219,166.793273925781,0,1,faces,female,0,1,objects,A,big,EX,O,141,J12,588.091796875,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,0,1
