refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,TS,VSNT_EX,isEX
0,1,0,23721,1.302734375,0.2109375,5,0,3,33,6,833.739990234375,652.701416015625,0,1,faces,female,1,1,faces,P,female,VS,F,193,E10,806.451171875,0.14285714285714285,0.2727272727272727,-0.2272727272727273,-0.35714285714285715,1.0,1.0,0.0
0,1,0,23722,1.54296875,0.12890625,6,0,4,34,7,893.146240234375,698.79638671875,0,1,objects,big,1,1,faces,P,female,VS,F,193,E10,806.451171875,0.2857142857142857,0.36363636363636365,-0.13636363636363635,-0.2142857142857143,1.0,1.0,0.0
0,1,0,23725,2.044921875,0.193359375,8,0,1,4,10,569.526550292969,458.540435791016,0,1,faces,female,1,1,faces,P,female,VS,F,193,E10,806.451171875,0.5714285714285714,0.5454545454545454,0.045454545454545414,0.0714285714285714,1.0,1.0,0.0
0,1,0,23727,2.470703125,0.220703125,9,0,12,58,12,1146.44873046875,416.287750244141,0,1,objects,big,1,1,faces,P,female,VS,F,193,E10,806.451171875,0.7142857142857143,0.6363636363636364,0.13636363636363635,0.2142857142857143,1.0,1.0,0.0
0,1,0,23728,2.73046875,0.171875,10,0,9,47,13,1037.03149414062,270.065338134766,0,1,faces,male,1,1,faces,P,female,VS,F,193,E10,806.451171875,0.8571428571428571,0.7272727272727273,0.2272727272727273,0.3571428571428571,1.0,1.0,0.0
0,1,0,23729,2.951171875,0.22265625,11,0,2,19,14,766.589172363281,169.615112304688,0,1,faces,female,1,1,faces,P,female,VS,F,193,E10,806.451171875,1.0,0.8181818181818182,0.31818181818181823,0.5,1.0,1.0,0.0
0,1,1,23803,0.513671875,0.236328125,2,1,4,31,3,848.903381347656,446.851684570312,0,1,faces,male,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,23805,0.98046875,0.193359375,3,1,5,40,5,948.14404296875,413.081726074219,0,1,objects,small,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0.0,0.0,1.0
1,1,0,23806,1.22265625,0.16796875,4,1,10,56,6,1144.46154785156,290.194885253906,0,1,faces,male,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0.0,0.0,1.0
0,1,0,23807,1.412109375,0.193359375,5,0,11,57,7,1131.53405761719,322.948303222656,0,1,faces,male,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0.0,0.0,1.0
0,1,1,23808,1.63671875,0.193359375,6,0,6,47,8,1048.75366210938,261.593170166016,0,1,objects,big,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0.0,0.0,1.0
0,1,1,23810,2.119140625,0.36328125,7,0,3,29,10,879.391662597656,231.292877197266,0,1,faces,male,0,1,faces,A,male,EX,I,197,E10,823.248046875,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0.0,0.0,1.0
0,1,1,23813,3.482421875,0.15234375,9,0,12,64,13,1222.72778320312,185.724365234375,0,1,faces,female,0,1,faces,A,male,EX,I,197,E10,823.248046875,1.0,0.6363636363636364,0.13636363636363635,0.5,0.0,0.0,1.0
0,1,0,23851,0.5625,0.134765625,2,1,9,31,3,834.005859375,467.781799316406,0,1,faces,female,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,23852,0.748046875,0.2265625,3,1,2,11,4,674.903137207031,265.789367675781,0,1,faces,female,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.09090909090909091,0.09090909090909091,-0.40909090909090906,-0.40909090909090906,1.0,1.0,0.0
0,1,0,23853,1.015625,0.1953125,4,1,6,21,5,789.277893066406,371.117858886719,0,1,faces,male,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.18181818181818182,0.18181818181818182,-0.3181818181818182,-0.3181818181818182,1.0,1.0,0.0
1,1,0,23854,1.28125,0.220703125,5,0,4,17,6,688.188110351562,819.194091796875,0,1,faces,female,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.2727272727272727,0.2727272727272727,-0.2272727272727273,-0.2272727272727273,1.0,1.0,0.0
1,1,0,23855,1.53515625,0.15625,6,0,10,36,7,879.539245605469,930.408996582031,0,1,faces,female,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.36363636363636365,0.36363636363636365,-0.13636363636363635,-0.13636363636363635,1.0,1.0,0.0
0,1,0,23858,2.08984375,0.2109375,8,0,15,74,10,1326.46533203125,259.972503662109,0,1,faces,male,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.5454545454545454,0.5454545454545454,0.045454545454545414,0.045454545454545414,1.0,1.0,0.0
0,1,0,23859,2.328125,0.125,9,0,14,65,11,1233.48474121094,255.818603515625,0,1,objects,big,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.6363636363636364,0.6363636363636364,0.13636363636363635,0.13636363636363635,1.0,1.0,0.0
0,1,0,23860,2.515625,0.16015625,10,0,12,45,12,960.729125976562,930.722839355469,0,1,objects,big,1,1,faces,P,male,VS,I,199,E10,831.646484375,0.7272727272727273,0.7272727272727273,0.2272727272727273,0.2272727272727273,1.0,1.0,0.0
0,1,0,23863,3.1875,0.22265625,13,0,3,15,15,697.614074707031,688.688049316406,0,1,faces,male,1,1,faces,P,male,VS,I,199,E10,831.646484375,1.0,1.0,0.5,0.5,1.0,1.0,0.0
0,1,1,23892,1.203125,0.189453125,2,1,12,66,2,1215.56604003906,326.693328857422,0,1,faces,female,0,1,faces,A,female,EX,F,201,E10,840.044921875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,23894,1.703125,0.224609375,3,1,14,74,4,1328.74304199219,273.877655029297,0,1,faces,male,0,1,faces,A,female,EX,F,201,E10,840.044921875,0.5,0.09090909090909091,-0.40909090909090906,0.0,0.0,0.0,1.0
0,1,0,23898,3.75390625,0.234375,4,1,8,50,8,1021.72302246094,569.319641113281,0,1,faces,male,0,1,faces,A,female,EX,F,201,E10,840.044921875,1.0,0.18181818181818182,-0.3181818181818182,0.5,0.0,0.0,1.0
0,1,0,23911,0.609375,0.162109375,3,1,6,21,4,758.497314453125,365.971527099609,0,1,faces,female,1,1,faces,P,female,VS,I,202,E10,844.244140625,0.0,0.09090909090909091,-0.40909090909090906,-0.5,1.0,1.0,0.0
0,1,0,23943,0.884765625,0.466796875,2,1,7,26,5,762.391845703125,819.456787109375,0,1,objects,small,1,1,objects,P,small,VS,O,204,E10,852.642578125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,23945,1.658203125,0.1953125,3,1,3,12,7,663.626403808594,352.511199951172,0,1,objects,big,1,1,objects,P,small,VS,O,204,E10,852.642578125,0.25,0.09090909090909091,-0.40909090909090906,-0.25,1.0,1.0,0.0
0,1,0,23946,1.919921875,0.162109375,4,1,10,69,8,1287.49536132812,665.379028320312,0,1,faces,female,1,1,objects,P,small,VS,O,204,E10,852.642578125,0.5,0.18181818181818182,-0.3181818181818182,0.0,1.0,1.0,0.0
0,1,0,23947,2.125,0.16015625,5,0,11,70,9,1240.03674316406,765.787658691406,0,1,faces,female,1,1,objects,P,small,VS,O,204,E10,852.642578125,0.75,0.2727272727272727,-0.2272727272727273,0.25,1.0,1.0,0.0
0,1,0,23948,2.31640625,0.12890625,6,0,12,72,10,1231.73876953125,917.5732421875,0,1,objects,big,1,1,objects,P,small,VS,O,204,E10,852.642578125,1.0,0.36363636363636365,-0.13636363636363635,0.5,1.0,1.0,0.0
0,1,0,23962,0.82421875,0.173828125,2,1,11,63,4,1200.97521972656,905.366149902344,0,1,faces,female,1,1,objects,P,big,VS,O,205,E10,856.841796875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,23963,1.02734375,0.12890625,3,1,12,71,5,1240.80786132812,845.712463378906,0,1,faces,male,1,1,objects,P,big,VS,O,205,E10,856.841796875,0.25,0.09090909090909091,-0.40909090909090906,-0.25,1.0,1.0,0.0
0,1,0,23964,1.1953125,0.15625,4,1,15,79,6,1348.93029785156,740.543029785156,0,1,objects,big,1,1,objects,P,big,VS,O,205,E10,856.841796875,0.5,0.18181818181818182,-0.3181818181818182,0.0,1.0,1.0,0.0
0,1,0,23979,0.521484375,0.212890625,2,1,10,43,3,997.208374023438,735.830322265625,0,1,objects,big,1,1,objects,P,big,VS,O,206,E10,861.041015625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,23982,1.05078125,0.173828125,3,1,5,15,6,625.835388183594,627.173095703125,0,1,objects,small,1,1,objects,P,big,VS,O,206,E10,861.041015625,0.25,0.09090909090909091,-0.40909090909090906,-0.25,1.0,1.0,0.0
0,1,0,23983,1.267578125,0.21875,4,1,4,13,7,641.982116699219,419.676330566406,0,1,objects,big,1,1,objects,P,big,VS,O,206,E10,861.041015625,0.5,0.18181818181818182,-0.3181818181818182,0.0,1.0,1.0,0.0
0,1,0,23984,1.517578125,0.19921875,5,0,2,3,8,564.29833984375,341.8671875,0,1,objects,small,1,1,objects,P,big,VS,O,206,E10,861.041015625,0.75,0.2727272727272727,-0.2272727272727273,0.25,1.0,1.0,0.0
0,1,0,23985,1.751953125,0.171875,6,0,1,1,9,601.702331542969,182.595367431641,0,1,faces,female,1,1,objects,P,big,VS,O,206,E10,861.041015625,1.0,0.36363636363636365,-0.13636363636363635,0.5,1.0,1.0,0.0
0,1,0,24064,0.43359375,0.177734375,2,1,13,71,2,1234.27075195312,817.515625,0,1,faces,female,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,24065,0.67578125,0.26953125,3,1,5,13,3,667.500610351562,451.079162597656,0,1,faces,male,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,1.0,1.0,0.0
0,1,0,24066,0.982421875,0.158203125,4,1,7,30,4,812.065856933594,383.979949951172,0,1,faces,female,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,1.0,1.0,0.0
0,1,0,24067,1.17578125,0.142578125,5,0,8,40,5,977.7177734375,468.005401611328,0,1,faces,female,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,1.0,1.0,0.0
0,1,0,24068,1.341796875,0.1640625,6,0,9,50,6,1024.38232421875,528.912902832031,0,1,objects,big,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,1.0,1.0,0.0
0,1,0,24069,1.583984375,0.193359375,7,0,11,64,7,1248.28076171875,186.987869262695,0,1,objects,small,1,1,objects,P,big,VS,O,211,E10,882.037109375,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,1.0,1.0,0.0
0,1,0,24106,1.107421875,0.19921875,2,1,10,48,3,1014.63244628906,355.158081054688,0,1,faces,female,0,1,objects,A,big,EX,O,213,E10,890.435546875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,0,24107,1.35546875,0.1796875,3,1,13,69,4,1290.23205566406,613.392517089844,0,1,objects,big,0,1,objects,A,big,EX,O,213,E10,890.435546875,0.3333333333333333,0.09090909090909091,-0.40909090909090906,-0.16666666666666669,0.0,0.0,1.0
0,1,0,24111,2.416015625,0.7421875,5,0,5,27,8,713.850830078125,936.70556640625,0,1,faces,female,0,1,objects,A,big,EX,O,213,E10,890.435546875,1.0,0.2727272727272727,-0.2272727272727273,0.5,0.0,0.0,1.0
0,1,0,24120,1.15234375,0.21484375,2,1,10,42,3,926.1982421875,624.477783203125,0,1,objects,big,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,24121,1.41015625,0.205078125,3,1,12,52,4,1033.01672363281,731.1650390625,0,1,faces,male,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.2,0.09090909090909091,-0.40909090909090906,-0.3,0.0,0.0,1.0
0,1,0,24124,2.22265625,0.154296875,5,0,4,16,7,665.752197265625,783.569396972656,0,1,faces,male,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.6,0.2727272727272727,-0.2272727272727273,0.09999999999999998,0.0,0.0,1.0
0,1,0,24125,2.400390625,0.330078125,6,0,7,26,8,725.315979003906,820.007751464844,0,1,faces,female,0,1,objects,A,small,EX,O,214,E10,894.634765625,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,0.0,0.0,1.0
0,1,1,24126,3.314453125,0.20703125,7,0,6,21,9,714.853942871094,373.462951660156,0,1,faces,male,0,1,objects,A,small,EX,O,214,E10,894.634765625,1.0,0.45454545454545453,-0.04545454545454547,0.5,0.0,0.0,1.0
0,1,1,21657,0.421875,0.138671875,2,1,3,25,2,782.627746582031,758.113220214844,0,1,objects,small,1,1,objects,P,big,VS,O,2,E07,4.400390625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21661,1.12890625,0.146484375,3,1,10,53,6,1075.08679199219,861.183410644531,0,1,faces,female,1,1,objects,P,big,VS,O,2,E07,4.400390625,0.5,0.09090909090909091,-0.40909090909090906,0.0,1.0,1.0,0.0
0,1,1,21662,1.318359375,0.2421875,4,1,15,80,7,1396.15405273438,851.218811035156,0,1,objects,big,1,1,objects,P,big,VS,O,2,E07,4.400390625,1.0,0.18181818181818182,-0.3181818181818182,0.5,1.0,1.0,0.0
0,1,0,21680,1.037109375,0.291015625,2,1,6,27,4,735.497253417969,977.446838378906,0,1,faces,female,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21682,1.642578125,0.291015625,4,1,11,63,6,1160.69665527344,964.508911132812,0,1,faces,female,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0.0,0.0,1.0
0,1,0,21684,2.15625,0.234375,5,0,12,69,8,1262.78784179688,675.547424316406,0,1,objects,small,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0.0,0.0,1.0
0,1,0,21685,2.41796875,0.251953125,6,0,15,78,9,1383.91162109375,666.346984863281,0,1,faces,male,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0.0,0.0,1.0
0,1,1,21686,2.708984375,0.302734375,7,0,14,76,10,1348.71325683594,477.647186279297,0,1,objects,big,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0.0,0.0,1.0
0,1,1,21688,3.314453125,0.119140625,8,0,13,74,12,1371.37744140625,283.725372314453,0,1,faces,female,0,1,faces,A,female,EX,F,3,E07,8.599609375,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0.0,0.0,1.0
0,1,0,21690,3.865234375,0.1875,9,0,10,56,14,1161.77087402344,276.496185302734,0,1,faces,male,0,1,faces,A,female,EX,F,3,E07,8.599609375,1.0,0.6363636363636364,0.13636363636363635,0.5,0.0,0.0,1.0
1,1,0,21707,0.58984375,0.125,3,1,8,47,3,1067.11376953125,265.628753662109,0,1,objects,big,1,1,objects,P,small,VS,O,4,E07,12.798828125,0.0,0.09090909090909091,-0.40909090909090906,-0.5,1.0,1.0,0.0
0,1,0,21725,0.646484375,0.2734375,2,1,3,19,3,754.38427734375,154.421249389648,0,1,objects,big,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21726,0.951171875,0.490234375,3,1,7,29,4,854.373352050781,288.210296630859,0,1,faces,male,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0.0,0.0,1.0
0,1,0,21727,1.47265625,0.2734375,4,1,10,40,5,956.6494140625,478.009033203125,0,1,faces,male,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0.0,0.0,1.0
0,1,1,21728,1.78515625,0.125,5,0,11,59,6,1201.84509277344,557.111633300781,0,1,faces,female,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0.0,0.0,1.0
0,1,1,21730,2.3984375,0.181640625,6,0,12,68,8,1262.81457519531,557.0400390625,0,1,faces,male,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0.0,0.0,1.0
0,1,0,21732,2.77734375,0.310546875,7,0,13,69,10,1280.9248046875,652.654235839844,0,1,objects,small,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0.0,0.0,1.0
0,1,0,21733,3.142578125,0.34375,8,0,5,26,11,755.184387207031,887.255126953125,0,1,faces,female,0,1,faces,A,male,EX,F,5,E07,16.998046875,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0.0,0.0,1.0
0,1,0,21736,3.865234375,0.130859375,9,0,8,36,14,848.93798828125,966.497863769531,0,1,faces,male,0,1,faces,A,male,EX,F,5,E07,16.998046875,1.0,0.6363636363636364,0.13636363636363635,0.5,0.0,0.0,1.0
0,1,1,21779,0.646484375,0.1875,2,1,2,2,3,531.746765136719,274.255798339844,0,1,faces,male,1,1,objects,P,big,VS,O,7,E07,25.396484375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21819,1.099609375,0.1953125,2,1,4,11,3,648.775512695312,282.633972167969,0,1,faces,female,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21820,1.34375,0.15625,3,1,2,5,4,578.244812011719,588.404663085938,0,1,objects,small,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.125,0.09090909090909091,-0.40909090909090906,-0.375,0.0,0.0,1.0
1,1,0,21821,1.517578125,0.216796875,4,1,3,6,5,541.066467285156,593.834899902344,0,1,faces,male,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.25,0.18181818181818182,-0.3181818181818182,-0.25,0.0,0.0,1.0
0,1,0,21822,1.76171875,0.2265625,5,0,5,14,6,652.893249511719,576.805053710938,0,1,faces,male,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.375,0.2727272727272727,-0.2272727272727273,-0.125,0.0,0.0,1.0
0,1,0,21824,2.306640625,0.341796875,7,0,7,42,8,943.195007324219,684.498474121094,0,1,faces,male,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.625,0.45454545454545453,-0.04545454545454547,0.125,0.0,0.0,1.0
0,1,1,21825,2.666015625,0.16796875,8,0,8,43,9,946.348999023438,732.354248046875,0,1,faces,male,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.75,0.5454545454545454,0.045454545454545414,0.25,0.0,0.0,1.0
0,1,0,21827,3.109375,0.666015625,9,0,6,35,11,839.541259765625,872.719116210938,0,1,faces,female,0,1,faces,A,male,EX,I,9,E07,33.794921875,0.875,0.6363636363636364,0.13636363636363635,0.375,0.0,0.0,1.0
0,1,0,21828,3.81640625,0.2421875,10,0,10,62,12,1177.44458007812,853.087951660156,0,1,objects,small,0,1,faces,A,male,EX,I,9,E07,33.794921875,1.0,0.7272727272727273,0.2272727272727273,0.5,0.0,0.0,1.0
0,1,0,21869,0.416015625,0.208984375,2,1,9,55,3,1135.26525878906,176.597579956055,0,1,faces,female,1,1,faces,P,female,VS,I,11,E07,42.193359375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21871,0.81640625,0.173828125,3,1,8,39,5,944.929931640625,376.597961425781,0,1,faces,female,1,1,faces,P,female,VS,I,11,E07,42.193359375,0.5,0.09090909090909091,-0.40909090909090906,0.0,1.0,1.0,0.0
0,1,0,21872,1.03515625,0.17578125,4,1,5,32,6,855.986267089844,573.421081542969,0,1,objects,big,1,1,faces,P,female,VS,I,11,E07,42.193359375,1.0,0.18181818181818182,-0.3181818181818182,0.5,1.0,1.0,0.0
0,1,1,21956,0.779296875,0.166015625,2,1,2,14,3,649.906921386719,549.255554199219,0,1,faces,male,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21958,1.185546875,0.201171875,3,1,3,15,5,629.602416992188,669.967834472656,0,1,faces,female,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.125,0.09090909090909091,-0.40909090909090906,-0.375,0.0,0.0,1.0
0,1,0,21959,1.416015625,0.33984375,4,1,8,33,6,840.611083984375,672.092224121094,0,1,objects,big,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.25,0.18181818181818182,-0.3181818181818182,-0.25,0.0,0.0,1.0
0,1,0,21960,1.79296875,0.205078125,5,0,9,42,7,958.9912109375,665.803771972656,0,1,objects,small,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.375,0.2727272727272727,-0.2272727272727273,-0.125,0.0,0.0,1.0
0,1,1,21961,2.025390625,0.271484375,6,0,10,52,8,1061.44287109375,771.263671875,0,1,objects,small,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.5,0.36363636363636365,-0.13636363636363635,0.0,0.0,0.0,1.0
0,1,0,21963,2.779296875,0.404296875,7,0,11,53,10,1061.6494140625,861.599365234375,0,1,faces,male,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.625,0.45454545454545453,-0.04545454545454547,0.125,0.0,0.0,1.0
0,1,0,21964,3.234375,0.19921875,8,0,5,18,11,648.552856445312,895.254699707031,0,1,faces,female,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.75,0.5454545454545454,0.045454545454545414,0.25,0.0,0.0,1.0
0,1,0,21965,3.451171875,0.14453125,9,0,4,17,12,612.84716796875,887.417114257812,0,1,faces,male,0,1,objects,A,small,EX,O,15,E07,58.990234375,0.875,0.6363636363636364,0.13636363636363635,0.375,0.0,0.0,1.0
0,1,0,21966,3.6328125,0.431640625,10,0,1,8,13,514.378662109375,877.704040527344,0,1,faces,female,0,1,objects,A,small,EX,O,15,E07,58.990234375,1.0,0.7272727272727273,0.2272727272727273,0.5,0.0,0.0,1.0
0,1,0,21979,0.8359375,0.388671875,2,1,11,60,4,1163.64672851562,666.105529785156,0,1,faces,female,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21980,1.263671875,0.154296875,3,1,12,61,5,1171.62731933594,751.018310546875,0,1,faces,male,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,1.0,1.0,0.0
0,1,0,21981,1.462890625,0.201171875,4,1,15,78,6,1365.03857421875,663.341857910156,0,1,faces,male,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,1.0,1.0,0.0
0,1,1,21982,1.728515625,0.224609375,5,0,9,42,7,975.738952636719,650.484802246094,0,1,faces,male,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.5,0.2727272727272727,-0.2272727272727273,0.0,1.0,1.0,0.0
0,1,0,21985,2.392578125,0.185546875,6,0,6,25,10,731.224975585938,780.951049804688,0,1,faces,male,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,1.0,1.0,0.0
1,1,1,21986,2.619140625,0.14453125,7,0,10,54,11,1093.91857910156,981.040100097656,0,1,faces,female,1,1,faces,P,female,VS,F,16,E07,63.189453125,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,1.0,1.0,0.0
0,1,1,21989,3.5,0.2578125,8,0,2,7,14,514.593933105469,780.524841308594,0,1,faces,male,1,1,faces,P,female,VS,F,16,E07,63.189453125,1.0,0.5454545454545454,0.045454545454545414,0.5,1.0,1.0,0.0
0,1,0,22090,0.421875,0.193359375,2,1,4,25,2,722.256774902344,744.036315917969,0,1,faces,female,1,1,objects,P,small,VS,O,21,E07,84.185546875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,22091,0.646484375,0.1875,3,1,3,24,3,723.259765625,641.093078613281,0,1,faces,male,1,1,objects,P,small,VS,O,21,E07,84.185546875,0.5,0.09090909090909091,-0.40909090909090906,0.0,1.0,1.0,0.0
0,1,0,22095,1.271484375,0.177734375,4,1,9,40,7,934.120849609375,469.294097900391,0,1,objects,small,1,1,objects,P,small,VS,O,21,E07,84.185546875,1.0,0.18181818181818182,-0.3181818181818182,0.5,1.0,1.0,0.0
0,1,0,22106,0.416015625,0.23046875,2,1,7,30,2,843.998779296875,377.124298095703,0,1,faces,male,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,22107,0.6953125,0.1328125,3,1,4,11,3,674.962646484375,269.296417236328,0,1,faces,female,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,0.0,0.0,1.0
0,1,1,22109,1.068359375,0.333984375,4,1,6,28,5,837.842102050781,186.255096435547,0,1,objects,big,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,0.0,0.0,1.0
0,1,0,22112,1.7890625,0.216796875,6,0,12,48,8,1041.93371582031,377.729736328125,0,1,faces,female,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,0.0,0.0,1.0
0,1,0,22113,2.044921875,0.29296875,7,0,13,49,9,1045.64343261719,484.303070068359,0,1,faces,male,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,0.0,0.0,1.0
0,1,0,22115,2.560546875,0.216796875,9,0,14,50,11,1041.18139648438,570.072570800781,0,1,faces,female,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,0.0,0.0,1.0
0,1,0,22116,2.8203125,0.333984375,10,0,15,60,12,1158.439453125,650.140686035156,0,1,faces,female,0,1,objects,A,big,EX,O,22,E07,88.384765625,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,0.0,0.0,1.0
0,1,0,22117,3.197265625,0.318359375,11,0,11,42,13,955.52490234375,668.8984375,0,1,objects,big,0,1,objects,A,big,EX,O,22,E07,88.384765625,1.0,0.8181818181818182,0.31818181818181823,0.5,0.0,0.0,1.0
0,1,0,22132,0.53125,0.15234375,2,1,4,18,4,675.997192382812,988.336608886719,0,1,faces,male,1,1,faces,P,female,VS,I,23,E07,92.583984375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
